Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1GT6,2005.05,73.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2005.06,73.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2005.07,73.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2005.08,73.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2005.09,74.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2005.1,74.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2005.11,74.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2005.12,74.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.01,74.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.02,75.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.03,75.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.04,76.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.05,77.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.06,78.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.07,78.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.08,79.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.09,80.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.1,81.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.11,82.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2006.12,83.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.01,84.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.02,84.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.03,85.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.04,86.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.05,87.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.06,88.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.07,89.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.08,90.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.09,90.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.1,91.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.11,91.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2007.12,91.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.01,90.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.02,90.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.03,90,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.04,89.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.05,88.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.06,88.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.07,88.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.08,88.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.09,89.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.1,89.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.11,90.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2008.12,91.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.01,91.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.02,92.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.03,92.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.04,92.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.05,93.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.06,93.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.07,93.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.08,93.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.09,94.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.1,94.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.11,94.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2009.12,95.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.01,95.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.02,95.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.03,95.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.04,96.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.05,96.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.06,96.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.07,97.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.08,98.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.09,98.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.1,98.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.11,99.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2010.12,99.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.01,99.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.02,100.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.03,101.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.04,102,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.05,102.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.06,103.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.07,103.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.08,104.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.09,104.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.1,105.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.11,105.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2011.12,106.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.01,107.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.02,108.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.03,108.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.04,109.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.05,109.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.06,110.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.07,111.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.08,112.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.09,112.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.1,113.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.11,114.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2012.12,115.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.01,116.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.02,117.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.03,118,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.04,118.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.05,119.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.06,120.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.07,121.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.08,123.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.09,124.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.1,125.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.11,126.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2013.12,127.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2014.01,128.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
ECTM.S1GT6,2014.02,129.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Motor vehicles excl. fuel,,,
